date,season,week,season_type,away_team,away_conference,home_team,home_conference,away_points,home_points,neutral,conference_game,venue,notes
2007-09-22,2007,4,regular,Southeast Missouri State,OVC,Samford,OVC,21,26,FALSE,TRUE,Seibert Stadium,
2007-09-22,2007,4,regular,Tennessee State,OVC,Southern,SWAC,34,41,FALSE,FALSE,Ace W. Mumford Stadium,
2007-09-22,2007,4,regular,Western Illinois,MVFC,Stephen F. Austin,Southland,34,13,FALSE,FALSE,Homer Bryce Stadium,
2007-09-22,2007,4,regular,Central Arkansas,Southland,Missouri State,MVFC,38,42,FALSE,FALSE,Plaster Sports Complex,
2007-09-22,2007,4,regular,Arkansas State,Sun Belt,Tennessee,SEC,27,48,FALSE,FALSE,Neyland Stadium,
2007-09-22,2007,4,regular,Central Connecticut,NEC,Western Michigan,Mid-American,14,51,FALSE,FALSE,Waldo Stadium,
2007-09-22,2007,4,regular,Alabama A&M,SWAC,Grambling,SWAC,6,31,FALSE,TRUE,Eddie Robinson Stadium,
2007-09-22,2007,4,regular,Iona,Metro Atlantic Athletic,Western Connecticut St,,37,41,TRUE,FALSE,,
2007-09-22,2007,4,regular,Iowa State,Big 12,Toledo,Mid-American,35,36,FALSE,FALSE,Glass Bowl,
2007-09-22,2007,4,regular,Brown,Ivy,Harvard,Ivy,17,24,FALSE,TRUE,Harvard Stadium,
2007-09-22,2007,4,regular,Marshall,Conference USA,Cincinnati,Big East,14,40,FALSE,FALSE,Nippert Stadium,
2007-09-22,2007,4,regular,Georgia,SEC,Alabama,SEC,26,23,FALSE,TRUE,Bryant-Denny Stadium,
2007-09-23,2007,4,regular,Washington State,Pac-10,USC,Pac-10,14,47,FALSE,TRUE,Los Angeles Memorial Coliseum,
2007-09-23,2007,4,regular,Sacramento State,Big Sky,New Mexico,Mountain West,0,58,FALSE,FALSE,University Stadium (NM),
2007-09-23,2007,4,regular,McNeese,Southland,Southern Utah,Great West,41,20,TRUE,FALSE,,
2007-09-23,2007,4,regular,Iowa,Big Ten,Wisconsin,Big Ten,13,17,FALSE,TRUE,Camp Randall Stadium,
2007-09-23,2007,4,regular,San José State,Western Athletic,Utah State,Western Athletic,23,20,FALSE,TRUE,Maverik Stadium,
2007-09-23,2007,4,regular,Alcorn State,SWAC,Alabama State,SWAC,25,28,TRUE,TRUE,Cramton Bowl,
2007-09-23,2007,4,regular,Texas State,Southland,South Dakota State,Great West,3,38,TRUE,FALSE,,
2007-09-23,2007,4,regular,SE Louisiana,Southland,Tulane,Conference USA,27,35,TRUE,FALSE,Caesars Superdome,
2007-09-23,2007,4,regular,SMU,Conference USA,TCU,Mountain West,7,21,FALSE,FALSE,Amon G. Carter Stadium,
2007-09-23,2007,4,regular,Purdue,Big Ten,Minnesota,Big Ten,45,31,FALSE,TRUE,,
2007-09-23,2007,4,regular,Western Oregon,,Cal Poly,Great West,17,24,FALSE,FALSE,Alex G. Spanos Stadium,
2007-09-23,2007,4,regular,Texas Southern,SWAC,UTEP,Conference USA,12,52,FALSE,FALSE,Sun Bowl,
2007-09-23,2007,4,regular,Utah,Mountain West,UNLV,Mountain West,0,27,FALSE,TRUE,Sam Boyd Stadium,
2007-09-23,2007,4,regular,Oregon State,Pac-10,Arizona State,Pac-10,32,44,FALSE,TRUE,Mountain America Stadium,
2007-09-23,2007,4,regular,Oregon,Pac-10,Stanford,Pac-10,55,31,FALSE,TRUE,Stanford Stadium,
2007-09-23,2007,4,regular,Washington,Pac-10,UCLA,Pac-10,31,44,FALSE,TRUE,Rose Bowl,
2007-09-23,2007,4,regular,Charleston Southern,Big South,Hawai'i,Western Athletic,10,66,TRUE,FALSE,Aloha Stadium,
2007-09-27,2007,5,regular,Memphis,Conference USA,Arkansas State,Sun Belt,31,35,FALSE,FALSE,,
2007-09-27,2007,5,regular,Tennessee Tech,OVC,UT Martin,OVC,13,10,FALSE,TRUE,Graham Stadium,
2007-09-27,2007,5,regular,Southern Miss,Conference USA,Boise State,Western Athletic,16,38,FALSE,FALSE,Albertsons Stadium,
2007-09-27,2007,5,regular,Norfolk State,MEAC,North Carolina A&T,MEAC,50,20,TRUE,TRUE,Aggie Memorial Stadium,
2007-09-29,2007,5,regular,West Virginia,Big East,South Florida,Big East,13,21,FALSE,TRUE,Raymond James Stadium,
2007-09-29,2007,5,regular,Akron,Mid-American,UConn,Big East,10,44,FALSE,FALSE,Pratt & Whitney Stadium,
2007-09-29,2007,5,regular,Michigan,Big Ten,Northwestern,Big Ten,28,16,FALSE,TRUE,Ryan Field,
2007-09-29,2007,5,regular,Yale,Ivy,Holy Cross,Patriot,38,17,FALSE,FALSE,Fitton Field,
2007-09-29,2007,5,regular,Villanova,CAA,James Madison,CAA,7,35,FALSE,TRUE,Bridgeforth Stadium,
2007-09-29,2007,5,regular,North Carolina,ACC,Virginia Tech,ACC,10,17,FALSE,TRUE,Lane Stadium,
2007-09-29,2007,5,regular,Southern Illinois,MVFC,Indiana State,MVFC,72,10,FALSE,TRUE,Memorial Stadium,
2007-09-29,2007,5,regular,Davidson,Pioneer,Jacksonville,Pioneer,20,10,TRUE,TRUE,D. B. Milne Field,
2007-09-29,2007,5,regular,Temple,Mid-American,Army,FBS Independents,21,37,FALSE,FALSE,Michie Stadium,
2007-09-29,2007,5,regular,Penn State,Big Ten,Illinois,Big Ten,20,27,FALSE,TRUE,"Memorial Stadium (Champaign, IL)",
2007-09-29,2007,5,regular,Buffalo,Mid-American,Ball State,Mid-American,14,49,FALSE,TRUE,Scheumann Stadium,
2007-09-29,2007,5,regular,Northern Illinois,Mid-American,Central Michigan,Mid-American,10,35,FALSE,TRUE,Kelly/Shorts Stadium,
2007-09-29,2007,5,regular,Duke,ACC,Miami,ACC,14,24,FALSE,TRUE,,
2007-09-29,2007,5,regular,Notre Dame,FBS Independents,Purdue,Big Ten,19,33,FALSE,FALSE,Ross-Ade Stadium,
2007-09-29,2007,5,regular,LSU,SEC,Tulane,Conference USA,34,9,FALSE,FALSE,Caesars Superdome,
2007-09-29,2007,5,regular,Indiana,Big Ten,Iowa,Big Ten,38,20,FALSE,TRUE,Kinnick Stadium,
2007-09-29,2007,5,regular,Pennsylvania,Ivy,Dartmouth,Ivy,13,21,FALSE,TRUE,Memorial Field,
2007-09-29,2007,5,regular,Rhode Island,CAA,Brown,Ivy,49,42,FALSE,FALSE,Brown Stadium,
2007-09-29,2007,5,regular,Baylor,Big 12,Texas A&M,Big 12,10,34,FALSE,TRUE,Kyle Field,
2007-09-29,2007,5,regular,Mississippi State,SEC,South Carolina,SEC,21,38,FALSE,TRUE,Williams-Brice Stadium,
2007-09-29,2007,5,regular,Winston-Salem,MEAC,Howard,MEAC,21,24,FALSE,TRUE,William H. Greene Stadium,
2007-09-29,2007,5,regular,Florida Atlantic,Sun Belt,Kentucky,SEC,17,45,FALSE,FALSE,Kroger Field,
2007-09-29,2007,5,regular,Massachusetts,CAA,Boston College,ACC,14,24,FALSE,FALSE,"Alumni Stadium (Chestnut Hill, MA)",
2007-09-29,2007,5,regular,San Diego,Pioneer,Butler,Pioneer,56,9,FALSE,TRUE,Butler Bowl,
2007-09-29,2007,5,regular,Frostburg State,,Duquesne,Metro Atlantic Athletic,10,37,FALSE,FALSE,Arthur J. Rooney Athletic Field,
2007-09-29,2007,5,regular,Delaware State,MEAC,Hampton,MEAC,24,17,FALSE,TRUE,Armstrong Stadium,
2007-09-29,2007,5,regular,Harvard,Ivy,Lehigh,Patriot,13,20,FALSE,FALSE,Goodman Stadium,
2007-09-29,2007,5,regular,Dayton,Pioneer,Morehead State,Pioneer,35,42,FALSE,TRUE,Jayne Stadium,
2007-09-29,2007,5,regular,Air Force,Mountain West,Navy,FBS Independents,20,31,FALSE,FALSE,Navy-Marine Corps Memorial Stadium,
2007-09-29,2007,5,regular,VMI,Big South,Robert Morris,NEC,40,13,FALSE,FALSE,Joe Walton Stadium,
2007-09-29,2007,5,regular,Sacred Heart,NEC,Wagner,NEC,15,18,FALSE,TRUE,Wagner College Stadium,
2007-09-29,2007,5,regular,Towson,CAA,William & Mary,CAA,22,27,FALSE,TRUE,Zable Stadium,
2007-09-29,2007,5,regular,Ole Miss,SEC,Georgia,SEC,17,45,FALSE,TRUE,Sanford Stadium,
2007-09-29,2007,5,regular,App State,Southern,Elon,Southern,49,32,FALSE,TRUE,Rhodes Stadium,
2007-09-29,2007,5,regular,Oklahoma,Big 12,Colorado,Big 12,24,27,FALSE,TRUE,Folsom Field,
2007-09-29,2007,5,regular,Cornell,Ivy,Georgetown,Patriot,45,7,FALSE,FALSE,Cooper Field,
2007-09-29,2007,5,regular,Valparaiso,Pioneer,Drake,Pioneer,20,48,FALSE,TRUE,Drake Stadium,
2007-09-29,2007,5,regular,Presbyterian,FCS Independents,North Carolina Central,FCS Independents,34,27,TRUE,TRUE,,
2007-09-29,2007,5,regular,Iowa State,Big 12,Nebraska,Big 12,17,35,FALSE,TRUE,"Memorial Stadium (Lincoln, NE)",
2007-09-29,2007,5,regular,North Dakota State,Great West,Western Illinois,MVFC,41,28,FALSE,FALSE,Hanson Field,
2007-09-29,2007,5,regular,Northern Iowa,MVFC,Illinois State,MVFC,23,13,FALSE,TRUE,Hancock Stadium,
2007-09-29,2007,5,regular,Tennessee State,OVC,Florida A&M,MEAC,17,18,TRUE,FALSE,Georgia Dome,
2007-09-29,2007,5,regular,Syracuse,Big East,Miami (OH),Mid-American,14,17,FALSE,FALSE,Yager Stadium,
2007-09-29,2007,5,regular,Kent State,Mid-American,Ohio,Mid-American,33,25,FALSE,TRUE,Peden Stadium,
2007-09-29,2007,5,regular,Utah State,Western Athletic,Utah,Mountain West,18,34,FALSE,FALSE,Rice-Eccles Stadium,
2007-09-29,2007,5,regular,Samford,OVC,Eastern Kentucky,OVC,20,43,FALSE,TRUE,Roy Kidd Stadium,
2007-09-29,2007,5,regular,Stephen F. Austin,Southland,South Dakota State,Great West,0,45,TRUE,FALSE,,
2007-09-29,2007,5,regular,Weber State,Big Sky,Montana,Big Sky,10,18,FALSE,TRUE,Washington-Grizzly Stadium,
2007-09-29,2007,5,regular,Clemson,ACC,Georgia Tech,ACC,3,13,FALSE,TRUE,Bobby Dodd Stadium,
2007-09-29,2007,5,regular,Louisville,Big East,NC State,ACC,29,10,FALSE,FALSE,Carter-Finley Stadium,
2007-09-29,2007,5,regular,Columbia,Ivy,Princeton,Ivy,32,42,FALSE,TRUE,Princeton University Stadium,
2007-09-29,2007,5,regular,Maryland,ACC,Rutgers,Big East,34,24,FALSE,FALSE,High Point Solutions Stadium,
2007-09-29,2007,5,regular,Kansas State,Big 12,Texas,Big 12,41,21,FALSE,TRUE,DKR-Texas Memorial Stadium,
2007-09-29,2007,5,regular,New Hampshire,CAA,Richmond,CAA,38,45,TRUE,TRUE,,
2007-09-29,2007,5,regular,Michigan State,Big Ten,Wisconsin,Big Ten,34,37,FALSE,TRUE,Camp Randall Stadium,
2007-09-29,2007,5,regular,Western Carolina,Southern,Georgia Southern,Southern,21,50,FALSE,TRUE,Allen E. Paulson Stadium,
2007-09-29,2007,5,regular,Southern,SWAC,Alabama State,SWAC,21,2,TRUE,TRUE,Ladd Peebles Stadium,
2007-09-29,2007,5,regular,California,Pac-10,Oregon,Pac-10,31,24,FALSE,TRUE,Autzen Stadium,
2007-09-29,2007,5,regular,Idaho State,Big Sky,Montana State,Big Sky,20,40,FALSE,TRUE,Bobcat Stadium,
2007-09-29,2007,5,regular,UC Davis,Great West,San José State,Western Athletic,14,34,FALSE,FALSE,CEFCU Stadium,
2007-09-29,2007,5,regular,Jacksonville State,OVC,Murray State,OVC,40,24,FALSE,TRUE,Roy Stewart Stadium,
2007-09-29,2007,5,regular,Texas Southern,SWAC,Alabama A&M,SWAC,24,48,FALSE,TRUE,Louis Crews Stadium,
2007-09-29,2007,5,regular,Morgan State,MEAC,Bethune-Cookman,MEAC,33,9,FALSE,TRUE,Municipal Stadium,
2007-09-29,2007,5,regular,La Salle,Metro Atlantic Athletic,Geneva,,7,29,TRUE,FALSE,,
2007-09-29,2007,5,regular,UNLV,Mountain West,Nevada,Western Athletic,20,27,FALSE,FALSE,Mackay Stadium,
2007-09-29,2007,5,regular,UTEP,Conference USA,SMU,Conference USA,48,45,FALSE,TRUE,Gerald J. Ford Stadium,
2007-09-29,2007,5,regular,Alabama,SEC,Florida State,ACC,14,21,FALSE,FALSE,Municipal Stadium,
2007-09-29,2007,5,regular,Hawai'i,Western Athletic,Idaho,Western Athletic,48,20,FALSE,TRUE,Kibbie Dome,
2007-09-29,2007,5,regular,Savannah St,FCS Independents,Fort Valley State,,2,33,TRUE,FALSE,,
2007-09-29,2007,5,regular,Northern Arizona,Big Sky,Sacramento State,Big Sky,9,38,FALSE,TRUE,Hornet Stadium,
2007-09-29,2007,5,regular,Western Kentucky,FBS Independents,Bowling Green,Mid-American,21,41,FALSE,FALSE,Doyt L. Perry Stadium,
2007-09-29,2007,5,regular,Wofford,Southern,Furman,Southern,45,20,FALSE,TRUE,Paladin Stadium,
2007-09-29,2007,5,regular,The Citadel,Southern,Chattanooga,Southern,41,16,FALSE,TRUE,Finley Stadium,
2007-09-29,2007,5,regular,Marist,Metro Atlantic Athletic,Bucknell,Patriot,7,38,FALSE,FALSE,Christy Mathewson-Memorial Stadium,
2007-09-29,2007,5,regular,Louisiana,Sun Belt,UCF,Conference USA,19,37,FALSE,FALSE,,
2007-09-29,2007,5,regular,Austin Peay,OVC,Gardner-Webb,Big South,13,20,FALSE,FALSE,Ernest W. Spangler Stadium,
2007-09-29,2007,5,regular,Missouri State,MVFC,Youngstown State,MVFC,21,49,FALSE,TRUE,Stambaugh Stadium,
2007-09-29,2007,5,regular,UCLA,Pac-10,Oregon State,Pac-10,40,14,FALSE,TRUE,Reser Stadium,
2007-09-29,2007,5,regular,North Texas,Sun Belt,Arkansas,SEC,7,66,FALSE,FALSE,Razorback Stadium,
2007-09-29,2007,5,regular,Monmouth,NEC,Delaware,CAA,7,42,TRUE,FALSE,,
2007-09-29,2007,5,regular,UAB,Conference USA,Tulsa,Conference USA,30,38,FALSE,TRUE,,
2007-09-29,2007,5,regular,Eastern Michigan,Mid-American,Vanderbilt,SEC,7,30,FALSE,FALSE,FirstBank Stadium,
2007-09-29,2007,5,regular,East Carolina,Conference USA,Houston,Conference USA,37,35,FALSE,TRUE,Robertson Stadium,
2007-09-29,2007,5,regular,Pittsburgh,Big East,Virginia,ACC,14,44,FALSE,FALSE,Scott Stadium,
2007-09-29,2007,5,regular,Iona,Metro Atlantic Athletic,Stonehill,,30,10,TRUE,FALSE,,
2007-09-29,2007,5,regular,Stony Brook,FCS Independents,Hofstra,CAA,28,33,TRUE,FALSE,,
2007-09-29,2007,5,regular,St. Francis (PA),NEC,Liberty,Big South,10,68,FALSE,FALSE,Williams Stadium (VA),
2007-09-29,2007,5,regular,Florida International,Sun Belt,Middle Tennessee,Sun Belt,6,47,FALSE,TRUE,"Johnny ""Red"" Floyd Stadium",
2007-09-29,2007,5,regular,Grambling,SWAC,Prairie View A&M,SWAC,17,14,TRUE,TRUE,,
2007-09-29,2007,5,regular,Eastern Illinois,OVC,Southeast Missouri State,OVC,31,16,TRUE,TRUE,Houck Stadium,
2007-09-29,2007,5,regular,Colorado State,Mountain West,TCU,Mountain West,12,24,FALSE,TRUE,Amon G. Carter Stadium,
2007-09-29,2007,5,regular,Northwestern State,Southland,Texas Tech,Big 12,7,75,FALSE,FALSE,Jones AT&T Stadium,
2007-09-29,2007,5,regular,Charleston Southern,Big South,North Greenville,,46,33,TRUE,FALSE,,
2007-09-29,2007,5,regular,Sam Houston,Southland,Oklahoma State,Big 12,3,39,FALSE,FALSE,Boone Pickens Stadium,
2007-09-29,2007,5,regular,Western Michigan,Mid-American,Toledo,Mid-American,42,28,FALSE,TRUE,Glass Bowl,
2007-09-29,2007,5,regular,UL Monroe,Sun Belt,Troy,Sun Belt,7,24,FALSE,TRUE,Veterans Memorial Stadium (AL),
2007-09-30,2007,5,regular,Auburn,SEC,Florida,SEC,20,17,FALSE,TRUE,Ben Hill Griffin Stadium,
2007-09-30,2007,5,regular,Ohio State,Big Ten,Minnesota,Big Ten,30,7,FALSE,TRUE,,
2007-09-30,2007,5,regular,Arkansas-Pine Bluff,SWAC,New Mexico State,Western Athletic,17,20,FALSE,FALSE,Aggie Memorial Stadium,
2007-09-30,2007,5,regular,USC,Pac-10,Washington,Pac-10,27,24,FALSE,TRUE,Husky Stadium,
2007-09-30,2007,5,regular,South Dakota,Great West,McNeese,Southland,7,31,TRUE,FALSE,,
2007-09-30,2007,5,regular,BYU,Mountain West,New Mexico,Mountain West,31,24,FALSE,TRUE,University Stadium (NM),
2007-09-30,2007,5,regular,Northern Colorado,Big Sky,Cal Poly,Great West,21,56,FALSE,FALSE,Alex G. Spanos Stadium,
2007-09-30,2007,5,regular,Portland State,Big Sky,Eastern Washington,Big Sky,28,21,FALSE,TRUE,Roos Field,
2007-09-30,2007,5,regular,Washington State,Pac-10,Arizona,Pac-10,20,48,FALSE,TRUE,Arizona Stadium,
2007-09-30,2007,5,regular,Louisiana Tech,Western Athletic,Fresno State,Western Athletic,6,17,FALSE,TRUE,Valley Children's Stadium,
2007-09-30,2007,5,regular,Cincinnati,Big East,San Diego State,Mountain West,52,23,FALSE,FALSE,Qualcomm Stadium,
2007-09-30,2007,5,regular,Arizona State,Pac-10,Stanford,Pac-10,41,3,FALSE,TRUE,Stanford Stadium,
2007-10-03,2007,6,regular,Marshall,Conference USA,Memphis,Conference USA,21,24,FALSE,TRUE,Simmons Bank Liberty Stadium,
2007-10-04,2007,6,regular,Rice,Conference USA,Southern Miss,Conference USA,31,29,FALSE,TRUE,M. M. Roberts Stadium,
2007-10-04,2007,6,regular,UT Martin,OVC,Jacksonville State,OVC,24,27,FALSE,TRUE,AmFirst Stadium,
2007-10-04,2007,6,regular,Bethune-Cookman,MEAC,Delaware State,MEAC,10,24,FALSE,TRUE,Alumni Stadium,
2007-10-04,2007,6,regular,Kentucky,SEC,South Carolina,SEC,23,38,FALSE,TRUE,Williams-Brice Stadium,
2007-10-06,2007,6,regular,Utah,Mountain West,Louisville,Big East,44,35,FALSE,FALSE,L&N Federal Credit Union Stadium,
2007-10-06,2007,6,regular,Minnesota,Big Ten,Indiana,Big Ten,20,40,FALSE,TRUE,"Memorial Stadium (Bloomington, IN)",
2007-10-06,2007,6,regular,Bowling Green,Mid-American,Boston College,ACC,24,55,FALSE,FALSE,"Alumni Stadium (Chestnut Hill, MA)",
2007-10-06,2007,6,regular,Richmond,CAA,Towson,CAA,21,23,FALSE,TRUE,Johnny Unitas Stadium,
2007-10-06,2007,6,regular,Georgia Tech,ACC,Maryland,ACC,26,28,FALSE,TRUE,SECU Stadium,
2007-10-06,2007,6,regular,Eastern Michigan,Mid-American,Michigan,Big Ten,22,33,FALSE,FALSE,Michigan Stadium,
2007-10-06,2007,6,regular,Miami,ACC,North Carolina,ACC,27,33,FALSE,TRUE,Kenan Stadium,
2007-10-06,2007,6,regular,Delaware,CAA,New Hampshire,CAA,30,35,FALSE,TRUE,Wildcat Stadium,
2007-10-06,2007,6,regular,West Virginia,Big East,Syracuse,Big East,55,14,FALSE,TRUE,JMA Wireless Dome,
2007-10-06,2007,6,regular,Western Illinois,MVFC,Indiana State,MVFC,19,7,FALSE,TRUE,Memorial Stadium,
2007-10-06,2007,6,regular,Wisconsin,Big Ten,Illinois,Big Ten,26,31,FALSE,TRUE,"Memorial Stadium (Champaign, IL)",
2007-10-06,2007,6,regular,Central Michigan,Mid-American,Ball State,Mid-American,58,38,FALSE,TRUE,Scheumann Stadium,
2007-10-06,2007,6,regular,Kansas,Big 12,Kansas State,Big 12,30,24,FALSE,TRUE,Bill Snyder Family Stadium,
2007-10-06,2007,6,regular,Northwestern,Big Ten,Michigan State,Big Ten,48,41,FALSE,TRUE,Spartan Stadium,
2007-10-06,2007,6,regular,Vanderbilt,SEC,Auburn,SEC,7,35,FALSE,TRUE,Jordan-Hare Stadium,
2007-10-06,2007,6,regular,Dartmouth,Ivy,Yale,Ivy,10,50,FALSE,TRUE,Yale Bowl,
2007-10-06,2007,6,regular,James Madison,CAA,Northeastern,CAA,21,14,TRUE,TRUE,,
2007-10-06,2007,6,regular,Holy Cross,Patriot,Brown,Ivy,48,37,FALSE,FALSE,Brown Stadium,
2007-10-06,2007,6,regular,Cheyney,,Howard,MEAC,14,41,FALSE,FALSE,William H. Greene Stadium,
2007-10-06,2007,6,regular,Wake Forest,ACC,Duke,ACC,41,36,FALSE,TRUE,Wallace Wade Stadium,
2007-10-06,2007,6,regular,Harvard,Ivy,Cornell,Ivy,32,15,FALSE,TRUE,Schoellkopf Field,
2007-10-06,2007,6,regular,Northern Illinois,Mid-American,Temple,Mid-American,15,16,FALSE,TRUE,Lincoln Financial Field,
2007-10-06,2007,6,regular,Georgetown,Patriot,Pennsylvania,Ivy,13,42,FALSE,FALSE,Franklin Field,
2007-10-06,2007,6,regular,Ohio,Mid-American,Buffalo,Mid-American,10,31,FALSE,TRUE,UB Stadium,
2007-10-06,2007,6,regular,Bucknell,Patriot,Colgate,Patriot,24,28,FALSE,TRUE,Andy Kerr Stadium,
2007-10-06,2007,6,regular,Morehead State,Pioneer,Davidson,Pioneer,49,21,FALSE,TRUE,Richardson Stadium,
2007-10-06,2007,6,regular,Jacksonville,Pioneer,Dayton,Pioneer,3,49,FALSE,TRUE,Welcome Stadium,
2007-10-06,2007,6,regular,Lehigh,Patriot,Fordham,Patriot,18,28,TRUE,TRUE,Coffey Field,
2007-10-06,2007,6,regular,Iona,Metro Atlantic Athletic,La Salle,Metro Atlantic Athletic,56,3,TRUE,TRUE,,
2007-10-06,2007,6,regular,Duquesne,Metro Atlantic Athletic,Marist,Metro Atlantic Athletic,31,21,FALSE,TRUE,Leonidoff Field,
2007-10-06,2007,6,regular,Wagner,NEC,Robert Morris,NEC,20,13,FALSE,TRUE,Joe Walton Stadium,
2007-10-06,2007,6,regular,Monmouth,NEC,Sacred Heart,NEC,49,8,FALSE,TRUE,Campus Field,
2007-10-06,2007,6,regular,Central Connecticut,NEC,St. Francis (PA),NEC,43,7,TRUE,TRUE,,
2007-10-06,2007,6,regular,Savannah St,FCS Independents,Charleston Southern,Big South,0,28,FALSE,FALSE,Buccaneer Field,
2007-10-06,2007,6,regular,Maine,CAA,Hofstra,CAA,13,38,TRUE,TRUE,,
2007-10-06,2007,6,regular,Louisiana Tech,Western Athletic,Ole Miss,SEC,0,24,FALSE,FALSE,Vaught-Hemingway Stadium,
2007-10-06,2007,6,regular,Coastal Carolina,Big South,Furman,Southern,17,27,FALSE,FALSE,Paladin Stadium,
2007-10-06,2007,6,regular,South Dakota State,Great West,Georgia Southern,Southern,38,41,FALSE,FALSE,Allen E. Paulson Stadium,
2007-10-06,2007,6,regular,Butler,Pioneer,Drake,Pioneer,19,37,FALSE,TRUE,Drake Stadium,
2007-10-06,2007,6,regular,UC Davis,Great West,North Dakota State,Great West,16,35,FALSE,TRUE,Fargodome,
2007-10-06,2007,6,regular,South Carolina State,MEAC,Norfolk State,MEAC,13,20,FALSE,TRUE,"William Dick"""" Price Stadium""""",
2007-10-06,2007,6,regular,North Greenville,,Presbyterian,FCS Independents,52,66,TRUE,FALSE,,
2007-10-06,2007,6,regular,Wofford,Southern,The Citadel,Southern,28,7,FALSE,TRUE,Johnson Hagood Stadium,
2007-10-06,2007,6,regular,San Diego,Pioneer,Valparaiso,Pioneer,41,27,FALSE,TRUE,Brown Field,
2007-10-06,2007,6,regular,TCU,Mountain West,Wyoming,Mountain West,21,24,FALSE,TRUE,,
2007-10-06,2007,6,regular,UAB,Conference USA,Mississippi State,SEC,13,30,FALSE,FALSE,Davis Wade Stadium,
2007-10-06,2007,6,regular,Gardner-Webb,Big South,App State,Southern,7,45,FALSE,FALSE,Kidd Brewer Stadium,
2007-10-06,2007,6,regular,Eastern Kentucky,OVC,Eastern Illinois,OVC,28,21,FALSE,TRUE,O'Brien Stadium,
2007-10-06,2007,6,regular,Austin Peay,OVC,Tennessee Tech,OVC,30,27,FALSE,TRUE,Tucker Stadium,
2007-10-06,2007,6,regular,Houston,Conference USA,Alabama,SEC,24,30,FALSE,FALSE,Bryant-Denny Stadium,
2007-10-06,2007,6,regular,Prairie View A&M,SWAC,Alcorn State,SWAC,17,7,FALSE,TRUE,Jack Spinks Stadium,
2007-10-06,2007,6,regular,Miami (OH),Mid-American,Kent State,Mid-American,20,13,FALSE,TRUE,Dix Stadium,
2007-10-06,2007,6,regular,Northwestern State,Southland,Nicholls,Southland,0,58,TRUE,TRUE,,
2007-10-06,2007,6,regular,Illinois State,MVFC,Missouri State,MVFC,41,58,FALSE,TRUE,Plaster Sports Complex,
2007-10-06,2007,6,regular,Mississippi Valley State,SWAC,Grambling,SWAC,0,40,FALSE,TRUE,Eddie Robinson Stadium,
2007-10-06,2007,6,regular,Eastern Washington,Big Sky,Montana,Big Sky,23,24,FALSE,TRUE,Washington-Grizzly Stadium,
2007-10-06,2007,6,regular,Sacramento State,Big Sky,Weber State,Big Sky,7,26,FALSE,TRUE,Stewart Stadium,
2007-10-06,2007,6,regular,NC State,ACC,Florida State,ACC,10,27,FALSE,TRUE,Doak Campbell Stadium,
2007-10-06,2007,6,regular,Youngstown State,MVFC,Southern Illinois,MVFC,17,24,TRUE,TRUE,,
2007-10-06,2007,6,regular,Hampton,MEAC,Princeton,Ivy,48,27,FALSE,FALSE,Princeton University Stadium,
2007-10-06,2007,6,regular,Iowa,Big Ten,Penn State,Big Ten,7,27,FALSE,TRUE,Beaver Stadium,
2007-10-06,2007,6,regular,Oklahoma,Big 12,Texas,Big 12,28,21,FALSE,TRUE,,
2007-10-06,2007,6,regular,South Florida,Big East,Florida Atlantic,Sun Belt,35,23,FALSE,FALSE,,
2007-10-06,2007,6,regular,Georgia,SEC,Tennessee,SEC,14,35,FALSE,TRUE,Neyland Stadium,
2007-10-06,2007,6,regular,Southern Utah,Great West,Montana State,Big Sky,3,7,FALSE,FALSE,Bobcat Stadium,
2007-10-06,2007,6,regular,Idaho,Western Athletic,San José State,Western Athletic,20,28,FALSE,TRUE,CEFCU Stadium,
2007-10-06,2007,6,regular,Arizona State,Pac-10,Washington State,Pac-10,23,20,FALSE,TRUE,Gesa Field,
2007-10-06,2007,6,regular,Northern Colorado,Big Sky,Idaho State,Big Sky,14,26,FALSE,TRUE,Holt Arena,
2007-10-06,2007,6,regular,Stony Brook,FCS Independents,UAlbany,NEC,23,24,TRUE,FALSE,University Field (NY),
2007-10-06,2007,6,regular,Alabama State,SWAC,Jackson State,SWAC,20,32,FALSE,TRUE,Mississippi Veterans Memorial Stadium,
2007-10-06,2007,6,regular,North Carolina A&T,MEAC,Morgan State,MEAC,17,22,FALSE,TRUE,Hughes Stadium,
2007-10-06,2007,6,regular,Fresno State,Western Athletic,Nevada,Western Athletic,49,41,FALSE,TRUE,Mackay Stadium,
2007-10-06,2007,6,regular,Florida A&M,MEAC,Winston-Salem,MEAC,23,27,TRUE,TRUE,,
2007-10-06,2007,6,regular,Arizona,Pac-10,Oregon State,Pac-10,16,31,FALSE,TRUE,Reser Stadium,
2007-10-06,2007,6,regular,Northern Arizona,Big Sky,Portland State,Big Sky,44,43,TRUE,TRUE,,
2007-10-06,2007,6,regular,San Diego State,Mountain West,Colorado State,Mountain West,24,20,FALSE,TRUE,Sonny Lubick Field at Hughes Stadium,
2007-10-06,2007,6,regular,William & Mary,CAA,Villanova,CAA,24,63,FALSE,TRUE,Villanova Stadium,
2007-10-06,2007,6,regular,Virginia Tech,ACC,Clemson,ACC,41,23,FALSE,TRUE,"Memorial Stadium (Clemson, SC)",
2007-10-06,2007,6,regular,Columbia,Ivy,Lafayette,Patriot,0,29,FALSE,FALSE,Fisher Field,
